Date,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,Day-of-Week,Day-Ahead-LMP-price
1/26/2022,4:51:00 AM,18,6,60,NW,5,0,30.02,0,0,4.00,155.97
1/26/2022,5:51:00 AM,18,5,57,NW,5,0,30.03,0,0,4.00,149.7
1/26/2022,6:51:00 AM,16,4,59,NW,5,0,30.05,0,0,4.00,168.85
1/26/2022,7:51:00 AM,14,4,64,WSW,6,0,30.08,0,0,4.00,180.75
1/26/2022,8:51:00 AM,17,3,54,WNW,8,0,30.09,0,0,4.00,188.4
1/26/2022,9:51:00 AM,19,1,46,NNW,8,0,30.11,0,0,4.00,188.21
1/26/2022,10:51:00 AM,21,0,40,NNW,9,0,30.13,0,0,4.00,150.41
1/26/2022,11:51:00 AM,22,-3,34,NNW,9,0,30.12,0,0,4.00,170.85
1/26/2022,12:51:00 PM,24,-5,28,NNW,16,23,30.11,0,0,4.00,159.08
1/26/2022,1:51:00 PM,25,-6,26,NW,18,26,30.09,0,0,4.00,159.17
1/26/2022,2:51:00 PM,25,-8,23,NNW,15,24,30.1,0,0,4.00,155.37
1/26/2022,3:51:00 PM,25,-7,24,NW,16,26,30.11,0,0,4.00,160.19
1/26/2022,4:51:00 PM,23,-7,27,NNW,16,25,30.14,0,0,4.00,167.58
1/26/2022,5:51:00 PM,21,-6,30,NNW,10,0,30.15,0,0,4.00,175.04
1/26/2022,6:51:00 PM,19,-4,36,NW,10,0,30.19,0,0,4.00,234.44
1/26/2022,7:51:00 PM,17,-4,39,NW,5,0,30.22,0,0,4.00,221.13
1/26/2022,8:51:00 PM,17,-3,41,NW,8,0,30.24,0,0,4.00,215.79
1/26/2022,9:51:00 PM,14,-2,49,NW,8,0,30.26,0,0,4.00,195.75
1/26/2022,10:51:00 PM,13,-2,51,NW,5,0,30.26,0,0,4.00,179.66
1/26/2022,11:51:00 PM,13,-2,51,NNW,8,0,30.27,0,0,4.00,175.26
1/26/2022,12:51:00 AM,11,-3,54,N,5,0,30.27,0,0,4.00,177.96
1/27/2022,1:51:00 AM,11,-2,56,CALM,0,0,30.27,0,0,5.00,171.45
1/27/2022,2:51:00 AM,10,-1,61,CALM,0,0,30.29,0,0,5.00,159.69
1/27/2022,3:51:00 AM,5,-1,76,CALM,0,0,30.28,0,0,5.00,153.71
1/27/2022,4:51:00 AM,8,-1,67,CALM,0,0,30.28,0,0,5.00,158.36
1/27/2022,5:51:00 AM,5,-1,76,CALM,0,0,30.27,0,0,5.00,160.45
1/27/2022,6:51:00 AM,5,-1,76,NNE,3,0,30.29,0,0,5.00,184.65
1/27/2022,7:51:00 AM,3,-3,76,CALM,0,0,30.3,0,0,5.00,232.75
1/27/2022,8:51:00 AM,6,-1,73,CALM,0,0,30.31,0,0,5.00,235.65
1/27/2022,9:51:00 AM,10,1,67,CALM,0,0,30.3,0,0,5.00,205.57
1/27/2022,10:51:00 AM,12,2,64,CALM,0,0,30.29,0,0,5.00,183.3
1/27/2022,11:51:00 AM,17,2,52,S,7,0,30.26,0,0,5.00,173.15
1/27/2022,12:51:00 PM,23,1,39,SSW,8,0,30.22,0,0,5.00,163.54
1/27/2022,1:51:00 PM,26,0,32,SSW,10,0,30.18,0,0,5.00,154.68
1/27/2022,2:51:00 PM,27,1,33,SSW,13,0,30.13,0,0,5.00,148.2
1/27/2022,3:51:00 PM,28,2,33,S,14,0,30.1,0,0,5.00,146.84
1/27/2022,4:51:00 PM,27,8,45,S,9,0,30.1,0,0,5.00,151.63
1/27/2022,5:51:00 PM,26,5,41,S,10,0,30.08,0,0,5.00,159.3
1/27/2022,6:51:00 PM,24,6,46,S,8,0,30.08,0,0,5.00,197.14
1/27/2022,7:51:00 PM,22,8,55,S,8,0,30.07,0,0,5.00,190.41
1/27/2022,8:51:00 PM,21,9,60,SSE,6,0,30.06,0,0,5.00,176.57
1/27/2022,9:51:00 PM,20,9,62,SSE,6,0,30.04,0,0,5.00,156.73
1/27/2022,10:51:00 PM,21,11,65,CALM,0,0,30.02,0,0,5.00,145.64
1/27/2022,11:51:00 PM,22,13,68,CALM,0,0,30.01,0,0,5.00,141.33
1/27/2022,12:51:00 AM,24,15,69,SE,6,0,30,0,0,5.00,140.61
1/28/2022,1:51:00 AM,24,15,69,S,7,0,29.98,0,0,6.00,160.76
1/28/2022,2:51:00 AM,25,14,63,SSE,6,0,29.96,0,0,6.00,150.61
1/28/2022,3:51:00 AM,27,12,53,SSW,7,0,29.96,0,0,6.00,139.04
1/28/2022,4:51:00 AM,26,13,58,SSE,7,0,29.94,0,0,6.00,148.71
1/28/2022,5:51:00 AM,27,13,56,S,8,0,29.93,0,0,6.00,144.53
1/28/2022,6:51:00 AM,27,13,56,S,6,0,29.94,0,0,6.00,147.45
1/28/2022,7:51:00 AM,27,14,58,S,6,0,29.94,0,0,6.00,182.31
1/28/2022,8:51:00 AM,27,15,61,S,5,0,29.94,0,0,6.00,158.5
1/28/2022,9:51:00 AM,29,14,54,S,6,0,29.95,0,0,6.00,174.47
1/28/2022,10:51:00 AM,30,13,49,SW,5,0,29.94,0,0,6.00,187.79
1/28/2022,11:51:00 AM,31,14,50,SSE,5,0,29.94,0,0,6.00,200.35
1/28/2022,12:51:00 PM,31,20,64,SW,5,0,29.94,0,0,6.00,200.8
1/28/2022,1:37:00 PM,32,23,69,SSW,5,0,29.93,0,0,6.00,198.04
1/28/2022,1:51:00 PM,31,23,72,CALM,0,0,29.92,0,0,6.00,193.89
1/28/2022,2:19:00 PM,32,24,73,CALM,0,0,29.91,0,0,6.00,179.52
1/28/2022,2:51:00 PM,33,23,66,CALM,0,0,29.9,0,0,6.00,163.33
1/28/2022,3:51:00 PM,33,22,64,CALM,0,0,29.89,0,0,6.00,193.57
1/28/2022,4:51:00 PM,34,20,56,CALM,0,0,29.89,0,0,6.00,194.23
1/28/2022,5:51:00 PM,33,21,61,SE,5,0,29.89,0,0,6.00,172.11
1/28/2022,6:51:00 PM,31,22,69,WNW,3,0,29.88,0,0,6.00,161.98
1/28/2022,7:51:00 PM,28,22,78,N,3,0,29.87,0,0,6.00,150.33
1/28/2022,8:51:00 PM,28,18,66,N,6,0,29.86,0,0,6.00,148.15
1/28/2022,9:51:00 PM,30,19,64,N,8,0,29.87,0,0,6.00,152.88
1/28/2022,10:51:00 PM,30,19,64,N,7,0,29.88,0,0,6.00,179.14
1/28/2022,11:37:00 PM,30,20,66,N,10,0,29.84,0,0,6.00,
1/28/2022,11:51:00 PM,30,20,66,NNE,10,0,29.84,0,0,6.00,
1/28/2022,12:32:00 AM,29,22,75,NNE,13,0,29.83,0,0,6.00,
1/28/2022,12:51:00 AM,29,21,72,NNE,18,0,29.82,0,0,6.00,
1/29/2022,1:51:00 AM,27,20,75,N,17,21,29.78,0,0,7.00,233.53
1/29/2022,2:30:00 AM,25,21,85,N,16,0,29.75,0,0,7.00,213.35
1/29/2022,2:51:00 AM,25,20,81,N,16,0,29.74,0,0,7.00,189.13
1/29/2022,3:51:00 AM,24,19,81,N,17,24,29.72,0,0,7.00,176.63
1/29/2022,4:51:00 AM,22,18,85,N,17,25,29.65,0,0,7.00,174.22
1/29/2022,5:39:00 AM,22,17,82,N,17,0,29.63,0,0,7.00,161.55
1/29/2022,5:51:00 AM,22,17,82,N,20,28,29.63,0,0,7.00,165.67
1/29/2022,6:24:00 AM,21,17,85,N,20,29,29.61,0,0,7.00,157.34
1/29/2022,6:51:00 AM,21,16,81,N,22,31,29.6,0,0,7.00,168.99
1/29/2022,7:51:00 AM,19,14,81,N,22,31,29.56,0,0,7.00,183.3
1/29/2022,8:51:00 AM,18,13,81,N,22,35,29.53,0,0,7.00,224.68
1/29/2022,9:51:00 AM,17,12,81,N,20,32,29.51,0,0,7.00,222.21
1/29/2022,10:32:00 AM,17,12,81,N,26,36,29.51,0,0,7.00,208.24
1/29/2022,10:51:00 AM,17,12,81,N,23,33,29.49,0,0,7.00,201.23
1/29/2022,11:51:00 AM,17,12,81,N,20,36,29.45,0,0,7.00,201.37
1/29/2022,12:51:00 PM,18,12,78,N,23,37,29.38,0,0,7.00,208.78
1/29/2022,1:31:00 PM,18,12,78,NNW,22,35,29.35,0,0,7.00,225.85
1/29/2022,1:51:00 PM,17,12,81,N,18,30,29.34,0,0,7.00,255.31
1/29/2022,2:04:00 PM,17,12,81,NNW,15,0,29.34,0,0,7.00,228.68
1/29/2022,2:10:00 PM,17,12,81,NW,13,0,29.34,0,0,7.00,204.51
1/29/2022,2:34:00 PM,14,9,80,NNW,24,31,29.33,0,0,7.00,214.12
1/29/2022,2:51:00 PM,14,8,77,NNW,22,31,29.33,0,0,7.00,194.73
1/29/2022,3:51:00 PM,14,8,77,NW,17,25,29.33,0,0,7.00,194.83
1/29/2022,4:18:00 PM,13,7,77,NNW,16,28,29.32,0,0,7.00,195.82
1/29/2022,4:51:00 PM,14,6,71,NNW,22,30,29.32,0,0,7.00,
1/29/2022,5:51:00 PM,15,5,64,NNW,22,29,29.31,0,0,7.00,
1/29/2022,5:55:00 PM,15,5,64,NNW,17,35,29.31,0,0,7.00,
1/29/2022,6:09:00 PM,15,5,64,NNW,16,25,29.31,0,0,7.00,
1/29/2022,6:42:00 PM,16,4,59,NW,15,0,29.32,0,0,7.00,
1/29/2022,6:51:00 PM,16,3,57,NW,14,0,29.32,0,0,7.00,
1/29/2022,7:14:00 PM,17,0,47,NNW,13,0,29.33,0,0,7.00,
1/29/2022,7:51:00 PM,17,-1,45,NNW,17,25,29.35,0,0,7.00,
1/29/2022,8:51:00 PM,15,-3,45,NNW,18,25,29.38,0,0,7.00,
1/29/2022,9:51:00 PM,13,-7,41,NNW,14,25,29.41,0,0,7.00,
1/29/2022,10:51:00 PM,12,-7,42,NNW,17,28,29.45,0,0,7.00,
1/29/2022,11:51:00 PM,11,-9,40,NW,17,0,29.48,0,0,7.00,
1/29/2022,12:51:00 AM,9,-9,44,WNW,14,26,29.51,0,0,7.00,
1/30/2022,1:51:00 AM,8,-10,44,NW,15,22,29.52,0,0,1.00,189.85
1/30/2022,2:51:00 AM,8,-11,42,NW,16,0,29.53,0,0,1.00,182.67
1/30/2022,3:51:00 AM,8,-12,40,NW,13,0,29.55,0,0,1.00,179.57
1/30/2022,4:51:00 AM,7,-12,42,NW,10,0,29.57,0,0,1.00,176.66
1/30/2022,5:51:00 AM,8,-12,40,WNW,15,0,29.59,0,0,1.00,186.2
1/30/2022,6:51:00 AM,6,-13,41,NW,10,0,29.63,0,0,1.00,191.66
1/30/2022,7:51:00 AM,6,-14,39,NNW,5,0,29.66,0,0,1.00,199.7
1/30/2022,8:51:00 AM,7,-13,40,W,6,0,29.69,0,0,1.00,165.24
1/30/2022,9:51:00 AM,11,-12,35,WNW,7,0,29.72,0,0,1.00,201.02
1/30/2022,10:51:00 AM,15,-11,31,WSW,3,0,29.74,0,0,1.00,200.76
1/30/2022,11:51:00 AM,18,-10,29,NW,16,26,29.75,0,0,1.00,187
1/30/2022,11:57:00 AM,18,-10,29,NW,12,24,29.75,0,0,1.00,176.01
1/30/2022,12:51:00 PM,19,-9,29,NW,17,26,29.75,0,0,1.00,167.8
1/30/2022,1:51:00 PM,21,-8,28,NNW,7,0,29.74,0,0,1.00,157.78
1/30/2022,2:51:00 PM,22,-6,29,W,10,0,29.73,0,0,1.00,157.35
1/30/2022,3:51:00 PM,24,-6,27,NW,9,0,29.75,0,0,1.00,168.08
1/30/2022,4:51:00 PM,23,-6,28,NNW,15,0,29.77,0,0,1.00,194.56
1/30/2022,5:51:00 PM,21,-6,30,NW,13,0,29.81,0,0,1.00,252.42
1/30/2022,6:51:00 PM,19,-7,31,NW,7,0,29.85,0,0,1.00,232.21
1/30/2022,7:51:00 PM,17,-7,34,NW,5,0,29.88,0,0,1.00,207.49
1/30/2022,8:51:00 PM,14,-7,39,W,3,0,29.91,0,0,1.00,199.35
1/30/2022,9:51:00 PM,12,-5,46,W,3,0,29.93,0,0,1.00,188.53
1/30/2022,10:51:00 PM,14,-3,47,SW,3,0,29.95,0,0,1.00,175.35
1/30/2022,11:51:00 PM,14,-2,49,SSW,5,0,29.97,0,0,1.00,176.32
1/30/2022,12:51:00 AM,13,-1,54,CALM,0,0,29.99,0,0,1.00,
1/31/2022,1:51:00 AM,11,1,64,S,3,0,29.99,0,0,2.00,183.78
1/31/2022,2:51:00 AM,5,-3,70,WSW,3,0,30.01,0,0,2.00,190.69
1/31/2022,3:51:00 AM,4,-4,70,CALM,0,0,30.03,0,0,2.00,175.31
1/31/2022,4:51:00 AM,2,-6,69,CALM,0,0,30.04,0,0,2.00,178.36
1/31/2022,5:51:00 AM,0,-6,76,CALM,0,0,30.06,0,0,2.00,197.06
1/31/2022,6:51:00 AM,-2,-8,76,CALM,0,0,30.07,0,0,2.00,201.1
1/31/2022,7:51:00 AM,-1,-7,75,CALM,0,0,30.11,0,0,2.00,260.29
1/31/2022,8:51:00 AM,1,-7,69,N,3,0,30.13,0,0,2.00,263.45
1/31/2022,9:51:00 AM,7,-3,64,NE,5,0,30.16,0,0,2.00,248.76
1/31/2022,10:51:00 AM,13,-1,54,CALM,0,0,30.18,0,0,2.00,248.29
1/31/2022,11:51:00 AM,19,0,43,CALM,0,0,30.19,0,0,2.00,210.23
1/31/2022,12:51:00 PM,22,1,40,SSE,5,0,30.19,0,0,2.00,177.19
1/31/2022,1:51:00 PM,26,3,37,CALM,0,0,30.17,0,0,2.00,170.56
1/31/2022,2:51:00 PM,28,3,34,SE,3,0,30.16,0,0,2.00,162.84
1/31/2022,3:51:00 PM,28,4,36,SSE,6,0,30.16,0,0,2.00,167.61
1/31/2022,4:51:00 PM,28,5,38,SE,7,0,30.17,0,0,2.00,167.35
1/31/2022,5:51:00 PM,26,6,43,SSE,6,0,30.19,0,0,2.00,186.04
1/31/2022,6:51:00 PM,26,5,41,S,3,0,30.21,0,0,2.00,264.45
1/31/2022,10:51:00 PM,15,3,59,NW,3,0,30.28,0,0,2.00,248.7
1/31/2022,11:51:00 PM,11,3,70,NNE,3,0,30.29,0,0,2.00,225.35
1/31/2022,12:51:00 AM,9,1,70,CALM,0,0,30.29,0,0,2.00,202.03
2/1/2022,1:51:00 AM,9.00,1.00,70.00,N,3.00,0.00,30.30,Fair,0,3.00,158.82
2/1/2022,2:51:00 AM,8.00,2.00,76.00,CALM,0.00,0.00,30.32,Fair,0,3.00,162.49
2/1/2022,3:51:00 AM,6.00,1.00,80.00,CALM,0.00,0.00,30.33,Fair,0,3.00,162.33
2/1/2022,4:51:00 AM,8.00,0.00,70.00,N,3.00,0.00,30.34,Fair,0,3.00,162.09
2/1/2022,5:51:00 AM,8.00,2.00,76.00,NW,5.00,0.00,30.35,Fair,0,3.00,165.29
2/1/2022,6:51:00 AM,7.00,0.00,73.00,N,5.00,0.00,30.37,Fair,0,3.00,191.88
2/1/2022,7:51:00 AM,5.00,0.00,80.00,N,6.00,0.00,30.38,Fair,0,3.00,225.20
2/1/2022,8:51:00 AM,9.00,2.00,73.00,NNE,6.00,0.00,30.39,Fair,0,3.00,274.75
2/1/2022,9:51:00 AM,15.00,5.00,64.00,N,6.00,0.00,30.39,Fair,0,3.00,260.81
2/1/2022,10:51:00 AM,21.00,6.00,53.00,N,8.00,0.00,30.42,Fair,0,3.00,192.87
2/1/2022,11:51:00 AM,25.00,9.00,51.00,NNE,8.00,0.00,30.43,Mostly Cloudy,0,3.00,187.66
2/1/2022,12:51:00 PM,29.00,13.00,51.00,NNE,8.00,0.00,30.40,Mostly Cloudy,0,3.00,173.89
2/1/2022,1:51:00 PM,31.00,14.00,50.00,NNW,6.00,0.00,30.38,Cloudy,0,3.00,157.16
2/1/2022,2:51:00 PM,32.00,15.00,50.00,CALM,0.00,0.00,30.35,Mostly Cloudy,0,3.00,150.24
2/1/2022,3:51:00 PM,33.00,17.00,52.00,N,3.00,0.00,30.34,Mostly Cloudy,0,3.00,150.33
2/1/2022,4:51:00 PM,33.00,18.00,54.00,WNW,5.00,0.00,30.35,Mostly Cloudy,0,3.00,157.60
2/1/2022,5:51:00 PM,33.00,18.00,54.00,NW,3.00,0.00,30.33,Mostly Cloudy,0,3.00,160.73
2/1/2022,6:51:00 PM,32.00,18.00,56.00,NE,5.00,0.00,30.35,Mostly Cloudy,0,3.00,230.40
2/1/2022,7:51:00 PM,31.00,19.00,61.00,N,3.00,0.00,30.37,Mostly Cloudy,0,3.00,216.28
2/1/2022,8:51:00 PM,31.00,20.00,64.00,CALM,0.00,0.00,30.37,Mostly Cloudy,0,3.00,178.18
2/1/2022,9:51:00 PM,31.00,19.00,61.00,NNE,3.00,0.00,30.36,Mostly Cloudy,0,3.00,174.01
2/1/2022,10:51:00 PM,30.00,20.00,66.00,CALM,0.00,0.00,30.38,Mostly Cloudy,0,3.00,156.71
2/1/2022,11:51:00 PM,30.00,19.00,64.00,CALM,0.00,0.00,30.35,Mostly Cloudy,0,3.00,156.22
2/1/2022,12:51:00 AM,30.00,21.00,69.00,WNW,3.00,0.00,30.33,Cloudy,0,3.00,160.66
2/2/2022,1:51:00 AM,30.00,22.00,72.00,CALM,0.00,0.00,30.32,Cloudy,0,4.00,158.63
2/2/2022,2:51:00 AM,31.00,22.00,69.00,CALM,0.00,0.00,30.33,Cloudy,0,4.00,156.24
2/2/2022,3:51:00 AM,30.00,23.00,75.00,CALM,0.00,0.00,30.31,Cloudy,0,4.00,156.06
2/2/2022,4:51:00 AM,30.00,23.00,75.00,CALM,0.00,0.00,30.30,Cloudy,0,4.00,147.78
2/2/2022,5:51:00 AM,30.00,23.00,75.00,CALM,0.00,0.00,30.29,Cloudy,0,4.00,150.82
2/2/2022,6:51:00 AM,30.00,24.00,79.00,CALM,0.00,0.00,30.29,Cloudy,0,4.00,154.14
2/2/2022,7:51:00 AM,30.00,23.00,75.00,CALM,0.00,0.00,30.29,Mostly Cloudy,0,4.00,193.33
2/2/2022,8:51:00 AM,30.00,23.00,75.00,CALM,0.00,0.00,30.30,Mostly Cloudy,0,4.00,204.97
2/2/2022,9:56:00 AM,32.00,25.00,75.00,NW,5.00,0.00,30.30,Cloudy,0,4.00,221.08
2/2/2022,10:51:00 AM,34.00,25.00,70.00,WSW,3.00,0.00,30.30,Cloudy,0,4.00,227.56
2/2/2022,11:51:00 AM,36.00,28.00,73.00,CALM,0.00,0.00,30.29,Cloudy,0,4.00,197.54
2/2/2022,12:51:00 PM,39.00,30.00,70.00,CALM,0.00,0.00,30.27,Cloudy,0,4.00,173.93
2/2/2022,1:51:00 PM,40.00,32.00,73.00,SSW,5.00,0.00,30.24,Cloudy,0,4.00,160.93
2/2/2022,2:51:00 PM,42.00,33.00,70.00,SE,5.00,0.00,30.20,Mostly Cloudy,0,4.00,153.48
2/2/2022,3:51:00 PM,43.00,34.00,71.00,S,6.00,0.00,30.19,Mostly Cloudy,0,4.00,149.91
2/2/2022,4:51:00 PM,44.00,35.00,71.00,S,6.00,0.00,30.18,Mostly Cloudy,0,4.00,156.42
2/2/2022,5:51:00 PM,43.00,34.00,71.00,S,5.00,0.00,30.17,Mostly Cloudy,0,4.00,166.69
2/2/2022,6:51:00 PM,41.00,34.00,76.00,CALM,0.00,0.00,30.17,Cloudy,0,4.00,232.91
2/2/2022,7:51:00 PM,40.00,34.00,79.00,CALM,0.00,0.00,30.17,Cloudy,0,4.00,198.72
2/2/2022,8:51:00 PM,37.00,33.00,86.00,CALM,0.00,0.00,30.16,Cloudy,0,4.00,165.17
2/2/2022,9:51:00 PM,37.00,33.00,86.00,CALM,0.00,0.00,30.14,Cloudy,0,4.00,162.53
2/2/2022,10:51:00 PM,37.00,33.00,86.00,SSW,6.00,0.00,30.11,Cloudy,0,4.00,147.63
2/2/2022,11:51:00 PM,38.00,35.00,89.00,S,8.00,0.00,30.08,Cloudy,0,4.00,127.70
2/2/2022,12:51:00 AM,38.00,36.00,93.00,SSW,7.00,0.00,30.10,Fog,0,4.00,124.10
2/3/2022,1:51:00 AM,38.00,37.00,97.00,SSW,5.00,0.00,30.10,Fog,0,5.00,96.29
2/3/2022,2:51:00 AM,39.00,37.00,93.00,SSW,9.00,0.00,30.09,Fog,0,5.00,87.75
2/3/2022,3:51:00 AM,37.00,36.00,96.00,SSE,7.00,0.00,30.07,Fog,0,5.00,84.45
2/3/2022,4:51:00 AM,37.00,36.00,96.00,SSE,8.00,0.00,30.07,Fog,0,5.00,79.41
2/3/2022,5:51:00 AM,37.00,37.00,100.00,S,5.00,0.00,30.06,Fog,0,5.00,85.59
2/3/2022,6:51:00 AM,38.00,38.00,100.00,SSW,3.00,0.00,30.07,Light Rain,0,5.00,103.80
2/3/2022,7:51:00 AM,38.00,37.00,97.00,S,7.00,0.00,30.08,Light Rain,0,5.00,131.82
2/3/2022,8:51:00 AM,38.00,38.00,100.00,S,8.00,0.00,30.08,Light Rain,0,5.00,158.74
2/3/2022,9:51:00 AM,39.00,38.00,96.00,SSE,8.00,0.00,30.08,Light Rain,0,5.00,157.66
2/3/2022,10:51:00 AM,41.00,40.00,96.00,S,7.00,0.00,30.08,Fog,0,5.00,156.87
2/3/2022,11:51:00 AM,43.00,41.00,93.00,S,8.00,0.00,30.08,Fog,0,5.00,171.12
2/3/2022,12:51:00 PM,44.00,42.00,93.00,S,7.00,0.00,30.05,Light Rain,0,5.00,156.88
2/3/2022,1:51:00 PM,45.00,43.00,93.00,S,7.00,0.00,30.03,Cloudy,0,5.00,155.31
2/3/2022,2:51:00 PM,45.00,43.00,93.00,SSE,6.00,0.00,30.00,Light Rain,0,5.00,143.99
2/3/2022,3:51:00 PM,44.00,43.00,96.00,SSE,6.00,0.00,30.00,Rain,0.1,5.00,141.39
2/3/2022,4:51:00 PM,44.00,44.00,100.00,S,3.00,0.00,29.99,Light Rain,0.1,5.00,146.20
2/3/2022,5:51:00 PM,44.00,43.00,96.00,S,7.00,0.00,29.99,Light Rain,0.1,5.00,154.10
2/3/2022,6:51:00 PM,43.00,42.00,97.00,SSE,3.00,0.00,29.98,Light Rain,0.1,5.00,172.62
2/3/2022,7:51:00 PM,43.00,42.00,97.00,CALM,0.00,0.00,29.95,Light Rain,0.1,5.00,156.63
2/3/2022,8:50:00 PM,42.00,41.00,96.00,CALM,0.00,0.00,29.93,Rain,0.1,5.00,132.73
2/3/2022,9:51:00 PM,42.00,41.00,96.00,CALM,0.00,0.00,29.91,Rain,0.1,5.00,133.11
2/3/2022,10:51:00 PM,42.00,40.00,92.00,N,6.00,0.00,29.88,Light Rain,0.1,5.00,119.71
2/3/2022,11:51:00 PM,41.00,40.00,96.00,NNE,5.00,0.00,29.86,Light Rain,0.1,5.00,114.13
2/3/2022,12:51:00 AM,40.00,39.00,97.00,CALM,0.00,0.00,29.83,Light Rain,0,5.00,108.22
2/4/2022,1:51:00 AM,39.00,39.00,100.00,CALM,0.00,0.00,29.80,Light Rain,0,6.00,78.52
2/4/2022,2:51:00 AM,39.00,38.00,96.00,N,7.00,0.00,29.78,Light Rain,0.1,6.00,76.75
2/4/2022,3:51:00 AM,37.00,36.00,96.00,N,6.00,0.00,29.75,Rain,0,6.00,71.33
2/4/2022,4:51:00 AM,36.00,34.00,93.00,N,12.00,0.00,29.74,Rain,0.2,6.00,71.25
2/4/2022,5:51:00 AM,35.00,34.00,96.00,N,7.00,0.00,29.72,Rain,0.1,6.00,79.90
2/4/2022,6:51:00 AM,35.00,33.00,92.00,NNW,8.00,0.00,29.71,Rain,0.1,6.00,87.41
2/4/2022,7:51:00 AM,35.00,33.00,92.00,N,10.00,0.00,29.71,Rain,0.1,6.00,118.73
2/4/2022,8:51:00 AM,35.00,33.00,92.00,N,12.00,22.00,29.71,Rain,0.1,6.00,132.61
2/4/2022,9:51:00 AM,35.00,33.00,92.00,N,14.00,0.00,29.74,Light Rain,0,6.00,148.03
2/4/2022,10:51:00 AM,36.00,33.00,89.00,N,13.00,0.00,29.73,Light Rain,0,6.00,154.37
2/4/2022,11:51:00 AM,36.00,34.00,93.00,N,10.00,0.00,29.73,Light Rain,0,6.00,182.57
2/4/2022,12:51:00 PM,34.00,32.00,92.00,NNE,10.00,0.00,29.71,Light Rain,0.1,6.00,184.18
2/4/2022,1:51:00 PM,34.00,31.00,89.00,N,12.00,0.00,29.70,Light Rain,0,6.00,170.70
2/4/2022,2:51:00 PM,32.00,30.00,92.00,N,10.00,0.00,29.70,Wintry Mix,0,6.00,164.50
2/4/2022,3:51:00 PM,32.00,30.00,92.00,N,8.00,0.00,29.70,Wintry Mix,0,6.00,157.55
2/4/2022,4:51:00 PM,32.00,30.00,92.00,N,9.00,0.00,29.71,Wintry Mix,0,6.00,167.09
2/4/2022,5:51:00 PM,32.00,29.00,88.00,N,10.00,0.00,29.73,Wintry Mix,0,6.00,174.12
2/4/2022,6:51:00 PM,32.00,29.00,88.00,N,10.00,0.00,29.74,Light Freezing Rain,0,6.00,221.35
2/4/2022,7:51:00 PM,31.00,28.00,89.00,NNW,7.00,0.00,29.78,Cloudy,0,6.00,189.58
2/4/2022,8:51:00 PM,30.00,27.00,88.00,N,8.00,0.00,29.77,Light Sleet,0,6.00,175.39
2/4/2022,9:51:00 PM,30.00,26.00,85.00,N,10.00,0.00,29.79,Light Sleet,0,6.00,162.87
2/4/2022,10:51:00 PM,29.00,25.00,85.00,NNE,9.00,0.00,29.76,Cloudy,0,6.00,168.36
2/4/2022,11:51:00 PM,29.00,25.00,85.00,N,9.00,0.00,29.77,Cloudy,0,6.00,144.48
2/4/2022,12:51:00 AM,27.00,22.00,81.00,NW,10.00,0.00,29.80,Cloudy,0,6.00,164.75
2/5/2022,1:51:00 AM,25.00,19.00,78.00,NW,13.00,0.00,29.79,Light Snow,0,7.00,156.36
2/5/2022,2:51:00 AM,23.00,17.00,78.00,NW,9.00,0.00,29.78,Cloudy,0,7.00,141.51
2/5/2022,3:51:00 AM,22.00,16.00,78.00,NNW,9.00,0.00,29.77,Cloudy,0,7.00,149.49
2/5/2022,4:51:00 AM,22.00,15.00,75.00,NNW,8.00,0.00,29.78,Cloudy,0,7.00,148.15
2/5/2022,5:51:00 AM,21.00,15.00,78.00,NW,7.00,0.00,29.81,Cloudy,0,7.00,149.74
2/5/2022,6:51:00 AM,21.00,14.00,74.00,NNW,7.00,0.00,29.83,Cloudy,0,7.00,171.52
2/5/2022,7:51:00 AM,20.00,13.00,74.00,NW,9.00,0.00,29.86,Mostly Cloudy,0,7.00,189.46
2/5/2022,8:51:00 AM,19.00,11.00,71.00,NNW,10.00,0.00,29.91,Light Snow,0,7.00,162.03
2/5/2022,9:51:00 AM,20.00,11.00,68.00,NW,14.00,22.00,29.95,Partly Cloudy,0,7.00,173.91
2/5/2022,10:51:00 AM,20.00,12.00,71.00,NW,17.00,23.00,29.98,Light Snow,0,7.00,157.39
2/5/2022,11:51:00 AM,22.00,10.00,60.00,NNW,10.00,23.00,30.00,Partly Cloudy,0,7.00,167.32
2/5/2022,12:51:00 PM,22.00,10.00,60.00,NW,16.00,22.00,30.00,Partly Cloudy,0,7.00,146.94
2/5/2022,1:51:00 PM,24.00,11.00,57.00,NW,14.00,0.00,30.03,Partly Cloudy,0,7.00,144.40
2/5/2022,2:51:00 PM,24.00,9.00,53.00,NW,20.00,29.00,30.05,Fair,0,7.00,139.52
2/5/2022,3:51:00 PM,24.00,6.00,46.00,NW,18.00,23.00,30.07,Fair,0,7.00,137.67
2/5/2022,4:51:00 PM,23.00,3.00,42.00,NNW,16.00,26.00,30.13,Fair,0,7.00,137.63
2/5/2022,5:51:00 PM,21.00,5.00,50.00,NW,16.00,22.00,30.16,Fair,0,7.00,155.58
2/5/2022,6:51:00 PM,20.00,6.00,55.00,NNW,5.00,0.00,30.20,Fair,0,7.00,204.28
